,0,1
115,47.61883926000,-122.357002000000
116,47.62014008000,-122.353996000000
117,47.63830000000,-122.201070000000
118,47.63660180000,-122.344203000000
119,47.65924430000,-122.312355000000
120,47.67555200000,-122.181063000000
121,47.68074000000,-122.208620000000
122,47.76023483276,-122.286010742188
123,48.93849800000,-122.462594000000
124,47.56523895264,-122.631195068359
125,47.50844573975,-122.618827819824
126,47.04569680000,-122.901693000000
127,47.04418840000,-122.860402000000
128,47.44846343994,-120.336380004883
129,46.42147064000,-117.029266000000
130,46.71020126343,-117.178100585938
131,46.74007797000,-116.995941000000
132,46.60565567017,-120.504905700684
133,46.60213088989,-120.530593872070
134,46.60060119629,-120.499099731445
135,46.59844207764,-120.520912170410
136,46.13768386841,-122.931694030762
137,46.14702100000,-122.908846000000
138,45.65471649170,-122.588752746582
139,45.63939285000,-122.601341000000
140,46.23148345947,-119.088912963867
141,46.24116134644,-119.098320007324
142,45.70539474487,-121.521461486816
143,47.20558430000,-123.098706700000
144,47.21386337000,-123.099739000000
145,47.43049621582,-120.318687438965
146,47.42005538940,-120.322402954102
147,47.42420959000,-120.312767000000
148,47.40608978271,-120.300033569336
149,47.68803406000,-116.785339000000
150,47.72983170000,-116.803894000000
151,47.67020035000,-116.779998000000
152,47.68138504000,-116.780647000000
153,46.19006729126,-123.843833923340
154,48.12319946289,-123.491996765137
155,46.82075119000,-117.039581000000
156,46.44667053223,-120.418930053711
157,38.80069530000,-76.892675300000
158,38.88113021851,-76.896850585938
159,38.89135361000,-76.904106100000
160,38.88678359985,-76.935821533203
161,38.84949780000,-76.995894200000
162,38.86720275879,-76.988021850586
163,38.88539123535,-76.972694396973
164,38.88319015503,-76.991523742676
165,38.91052628000,-76.926330500000
166,38.91052627563,-76.926330566406
167,38.90387610000,-76.981144000000
168,38.90100097656,-76.997016906738
169,38.90422058105,-76.998771667480
170,38.89544677734,-77.013236999512
171,38.89544677734,-77.013236999512
172,38.91303634644,-76.986946105957
173,38.89863967896,-77.011108398438
174,38.92243576050,-76.993103027344
175,38.90632247925,-77.027061462402
176,38.90674591064,-77.027946472168
177,38.90436172485,-77.031082153320
178,38.94138717651,-76.958961486816
179,38.91465740000,-77.017799100000
180,38.90725708008,-77.031188964844
181,38.86650466919,-77.071311950684
182,38.92676544000,-77.023185700000
183,38.92615127563,-77.033653259277
184,38.90366744995,-77.062271118164
185,38.93077468872,-77.030471801758
186,38.92475510000,-77.039787200000
187,38.93643569946,-77.029159545898
188,38.88943720000,-77.083210100000
189,38.88373566000,-77.094833300000
190,38.94384002686,-77.033058166504
191,38.61793137000,-76.909606900000
192,38.81664400000,-77.130617000000
193,38.88107200000,-77.117104000000
194,38.84793472000,-77.133331300000
195,38.97974014000,-77.004623400000
196,38.99083490000,-77.027591000000
197,38.88074500000,-77.174786000000
198,38.98743439000,-77.096000600000
199,38.53099060059,-76.974418640137
200,38.53099060059,-76.974418640137
201,38.53262170000,-76.783855900000
202,39.04725890000,-77.106516000000
203,39.08000183000,-77.120002700000
204,38.62663000000,-77.275425000000
205,39.09387000000,-77.130490000000
206,39.09885787964,-77.125183105469
207,39.08448410000,-77.157760600000
208,39.08879089355,-77.150505065918
209,39.09429550000,-77.144126800000
210,39.10554886000,-77.144821100000
211,39.10554886000,-77.144821100000
212,39.10627250000,-77.145180700000
213,39.10627250000,-77.145180700000
214,39.10786056519,-77.142173767090
215,38.59604000000,-77.281240000000
216,45.56243550000,-122.674750000000
217,45.55623245000,-122.662933000000
218,45.52741660000,-122.677330000000
219,45.52329635620,-122.671562194824
220,45.52274460000,-122.672108000000
221,45.52274460000,-122.672108600000
222,45.52275848389,-122.672294616699
223,45.51892852783,-122.660583496094
224,45.52762500000,-122.689673000000
225,45.51758956909,-122.693168640137
226,45.49700164795,-122.535774230957
227,45.49282010000,-122.482620000000
228,45.44038800000,-122.637494000000
229,45.49918300000,-122.806080000000
230,45.43982697000,-122.779350000000
231,45.35992000000,-122.601060000000
232,45.35734176636,-122.606758117676
233,45.52091217000,-122.969718000000
234,45.52289390000,-122.989827000000
235,46.06325912476,-118.340347290039
236,45.52059070000,-123.111499000000
237,45.70050811768,-111.033126831055
238,45.67950057983,-111.035476684570
239,45.67711257935,-111.037384033203
240,45.77963000000,-108.504730000000
241,45.78359222412,-108.502273559570
242,45.78207780000,-108.500660000000
243,46.00542831000,-112.522125000000
244,48.19678115845,-114.320884704590
245,48.19501495000,-114.326446000000
246,47.50295257568,-111.302032470703
247,47.50295257568,-111.302032470703
248,46.59911346436,-112.014694213867
249,46.87495422363,-113.994308471680
250,46.87821578979,-113.998069763184
251,46.80638122559,-100.778320312500
252,46.80651473999,-100.764320373535
253,46.80644226074,-100.747009277344
254,46.87438201904,-96.805114746094
255,46.87121200562,-96.798042297363
256,46.87916564941,-96.811523437500
257,46.87260056000,-96.770980800000
258,46.86701584000,-96.767829900000
259,46.83465576172,-96.798332214355
260,47.92195892000,-97.027748100000
261,48.23341751099,-101.289962768555
262,48.22516250610,-101.229240417481
263,41.20528793000,-95.954040500000
264,41.26064682000,-95.940467800000
265,41.27010727000,-95.938537600000
266,41.27019000000,-95.865450000000
267,41.27455500000,-95.865323000000
268,41.28370285034,-95.901321411133
269,41.00627517700,-97.603576660156
270,41.43616486000,-96.498466400000
271,40.92100490000,-98.344348900000
272,40.92272000000,-98.348220000000
273,41.43092346191,-97.357933044434
274,40.81603622000,-96.719932500000
275,41.84362167000,-103.660221670000
276,40.60068512000,-98.389701800000
277,40.71428780000,-99.062825800000
278,40.36934350000,-96.195086330000
279,42.03356000000,-97.419530000000
280,41.13780212000,-100.758567000000
281,42.49716949463,-96.413322448730
282,42.50015720000,-96.403544000000
283,42.50445667000,-96.403278330000
284,42.50411224000,-96.396492000000
285,43.25827026367,-100.822570800781
286,43.47989900000,-111.946413000000
287,43.47914505000,-112.000755000000
288,43.49527000000,-112.036840000000
289,43.49637985000,-112.037803000000
290,43.47687149000,-112.049995000000
291,42.87253920000,-112.445171000000
292,42.86167526000,-112.439910000000
293,42.86240768000,-112.456665000000
294,43.61910629000,-116.198768000000
295,43.61535645000,-116.214340000000
296,43.62163925000,-116.208389000000
297,43.61868920000,-116.216748000000
298,43.62009429932,-116.219291687012
299,43.64536400000,-116.241980000000
300,43.57980728000,-116.550247000000
301,43.57521057000,-116.560020000000
302,43.59568700000,-116.591508000000
303,43.66293839000,-116.687350000000
304,44.03189086914,-116.963005065918
305,43.47870636000,-110.766181000000
306,42.56370544434,-114.490028381348
307,42.54050530000,-114.479540000000
308,44.90808487000,-116.106041000000
309,48.27426147000,-116.551673000000
310,34.53872300000,-117.317815000000
311,34.48240661621,-117.351661682129
312,34.53567886353,-117.292167663574
313,34.22992500000,-118.534462000000
314,34.23030000000,-118.534460000000
315,34.01945430000,-118.491191200000
316,34.24742490000,-118.465682900000
317,34.01378790000,-118.488722000000
318,34.05245972000,-118.458389000000
319,34.02595520000,-118.470291000000
320,34.05039978000,-118.446693000000
321,33.99794200000,-118.478367000000
322,34.31042000000,-118.432870000000
323,34.21358010000,-118.388142000000
324,34.41214970000,-118.537888000000
325,34.35422000000,-119.061030000000
326,34.18652990000,-119.159166100000
327,34.21864600000,-118.368856000000
328,34.41650009155,-118.456695556641
329,37.77058792000,-122.210762000000
330,37.80035781860,-122.275032043457
331,37.80914307000,-122.290908000000
332,37.82965050000,-122.279100000000
333,37.85099670000,-122.269808500000
334,37.72641373000,-122.147735000000
335,37.86394410000,-122.266065200000
336,37.86391800000,-122.268242100000
337,37.86635000000,-122.284350000000
338,37.73586000000,-122.389690000000
339,37.77773030000,-122.399832000000
340,37.77006000000,-122.407610000000
341,37.78012848000,-122.407623000000
342,37.72117780000,-122.401177200000
343,37.88079000000,-122.304790000000
344,37.77180099000,-122.412002000000
345,37.77679443000,-122.412124000000
346,37.78147380000,-122.411886000000
347,37.78226060000,-122.412980000000
348,37.77861000000,-122.415960000000
349,37.78234863000,-122.416427000000
350,37.76406150000,-122.418354000000
351,37.77492905000,-122.419418000000
352,37.76747894000,-122.420066000000
353,37.78793716000,-122.417839000000
354,37.78616100000,-122.419801000000
355,37.75695419000,-122.423141000000
356,37.77458954000,-122.444305000000
357,37.72909927000,-122.443450000000
358,37.68108280000,-122.093640900000
359,37.68108280000,-122.093640000000
360,37.66613680000,-122.103741000000
361,37.66999350000,-122.090101200000
362,37.63990320000,-122.391800000000
363,37.67509810000,-122.079840000000
364,37.67540040000,-122.076980000000
365,37.92240143000,-122.340400000000
366,37.65179000000,-122.090940000000
367,37.70626449585,-122.462913513184
368,37.93357468000,-122.348770000000
369,37.93556213000,-122.367370000000
370,37.93556213000,-122.367523000000
371,37.59293746948,-122.380912780762
372,37.57569885000,-122.335022000000
373,37.94169998000,-122.370399000000
374,37.57759094238,-122.351203918457
375,37.89455290000,-122.062660000000
376,37.63508987000,-122.491874000000
377,37.99499893188,-122.120201110840
378,37.96952057000,-122.049491000000
379,37.97186279000,-122.042800000000
380,38.01287079000,-122.121360000000
381,37.97481537000,-122.038093000000
382,37.98569869995,-122.035697937012
383,37.53405660000,-122.032234000000
384,37.47218704000,-122.221756000000
385,37.47626113892,-122.168922424316
386,38.00595474000,-122.038215000000
387,37.97176361084,-122.529701232910
388,37.55868530000,-121.979827000000
389,37.47212810000,-122.133440000000
390,37.47185897827,-122.133789062500
391,37.50180054000,-122.470100000000
392,37.43914413452,-122.160972595215
393,37.43630190000,-122.136232200000
394,37.42760086000,-122.138237000000
395,38.11877490000,-122.258806000000
396,38.02623600000,-121.934410000000
397,37.49480020000,-121.928137000000
398,37.38018417358,-122.066993713379
399,37.38325500488,-121.918869018555
400,37.36504710000,-121.895719900000
401,37.36473550000,-121.895878000000
402,37.36608887000,-121.868370000000
403,34.10375000000,-118.085840000000
404,34.13866806000,-118.148437000000
405,34.14311981201,-118.142440795898
406,34.14778490000,-118.144515000000
407,34.14806747437,-118.145545959473
408,34.15526962280,-118.154258728030
409,34.15724182129,-118.150588989258
410,34.15844345093,-118.133422851563
411,34.04531840000,-118.223316300000
412,34.08794785000,-118.028121000000
413,34.16890717000,-118.156539000000
414,34.16959390000,-118.152615000000
415,34.05499274000,-118.237805000000
416,33.99131012000,-118.171661000000
417,34.04460300000,-118.243419900000
418,34.04360580000,-118.242958000000
419,34.04508591000,-118.245086000000
420,34.04332733000,-118.245109000000
421,34.04240799000,-118.245735000000
422,34.04228210000,-118.246765000000
423,34.06666300000,-118.263550000000
424,34.04650390000,-118.264030000000
425,34.06199000000,-118.271020000000
426,34.12862014771,-118.261413574219
427,34.15180588000,-118.245742000000
428,34.06101680000,-118.272796000000
429,34.13637542725,-118.258697509766
430,34.20086570000,-118.138047400000
431,33.98119354248,-118.216484069824
432,34.02234650000,-118.275322000000
433,34.15441500000,-118.272278000000
434,34.02585983000,-118.283981000000
435,34.01129531860,-117.980590820313
436,34.09625080000,-118.311890000000
437,34.13995600000,-117.966910000000
438,34.10167313000,-118.319358000000
439,34.09913254000,-118.322113000000
440,33.91851806641,-118.155326843262
441,34.01057000000,-118.323850000000
442,34.01997757000,-118.329216000000
443,33.92904748271,-118.232887311380
444,33.92669750000,-118.228750000000
445,33.96040726000,-118.287750000000
446,33.93651870000,-118.253560600000
447,34.09636000000,-118.353150000000
448,33.90810776000,-118.205070000000
449,33.99038315000,-118.328659000000
450,34.00637360000,-118.339380000000
451,34.00637360000,-118.339380000000
452,33.97942700000,-118.322314000000
453,34.16999817000,-118.349998000000
454,33.88177108765,-118.129745483398
455,33.87410354614,-118.214523315430
456,33.94335530000,-117.922540000000
457,33.87073620000,-118.249070000000
458,33.86158420000,-118.003550000000
459,33.87267150000,-117.923578200000
460,33.87035960000,-117.924296000000
461,34.00234338000,-117.810208000000
462,33.80422974000,-118.069465000000
463,33.80307007000,-118.072563000000
464,33.88022900000,-117.868497000000
465,33.78449870000,-118.193295000000
466,33.80317610000,-117.995710000000
467,33.78318787000,-118.193763000000
468,33.84333090000,-117.909181600000
469,33.78182200000,-118.192202000000
470,33.78200531000,-118.209022000000
471,34.07725840000,-117.752845000000
472,33.76718521000,-118.187286000000
473,33.77661895752,-118.260879516602
474,33.77649689000,-118.261207000000
475,33.77561500000,-118.262671000000
476,33.81542000000,-117.897100000000
477,33.77390530000,-117.941447000000
478,33.80439500000,-117.882344000000
479,33.79000092000,-117.879997000000
480,33.74242450000,-117.988106700000
481,33.73583020000,-118.282171100000
482,33.73538090000,-118.283281000000
483,33.80601790000,-117.835584600000
484,33.73228836060,-118.293586730957
485,33.71793000000,-117.999590000000
486,33.75707780000,-117.868965000000
487,33.76042450000,-117.847046000000
488,33.76026000000,-117.846930000000
489,33.74557310000,-117.867833000000
490,33.74689102000,-117.859458000000
491,33.74282430000,-117.866659000000
492,33.71559660000,-117.861999200000
493,33.75049973000,-117.769584000000
494,33.69821483000,-117.831228000000
495,33.68456730000,-117.826504900000
496,33.69680786000,-117.764862000000
497,32.84572982788,-116.908096313477
498,32.80461883545,-116.925430297852
499,32.71884155273,-116.976654052734
500,32.75149900000,-117.107138300000
501,32.74758911000,-117.128349000000
502,32.74758911133,-117.128349304199
503,32.76655197000,-117.138946000000
504,32.63952730000,-117.085010000000
505,32.70791244507,-117.148437500000
506,32.72035167000,-117.156450000000
507,32.70617294312,-117.150169372559
508,32.70597670000,-117.150098200000
509,32.71336746216,-117.157302856445
510,32.72174835000,-117.161445000000
511,32.72416305542,-117.163566589356
512,32.72416305542,-117.163566589356
513,33.11015701294,-117.077194213867
514,33.12691497800,-117.075057983000
515,33.12480100000,-117.091587200000
516,33.12489319000,-117.091590000000
517,33.12489318848,-117.091590881348
518,33.13785934448,-117.093841552734
519,33.67819630000,-118.012753000000
520,33.66069290000,-117.999168000000
521,33.65931330000,-118.000420000000
522,33.87729760000,-117.574868000000
523,33.88525391000,-117.569290000000
524,34.05549770000,-117.636314000000
525,33.54410620000,-117.784196000000
526,34.09637832642,-117.679779052734
527,33.55640090000,-117.629984000000
528,40.57002700000,-122.388360000000
529,40.18678000000,-122.211355000000
530,38.35305470000,-120.836484900000
531,37.99620056000,-121.810997000000
532,37.94004822000,-121.686935000000
533,37.69304657000,-121.779075000000
534,38.23301220000,-122.065990000000
535,37.67596436000,-121.754089000000
536,37.67298126000,-121.754371000000
537,37.74854660000,-121.426513000000
538,38.36617279053,-121.976539611816
539,34.14896011353,-117.284698486328
540,34.12961000000,-117.230000000000
541,34.13533360000,-117.289892000000
542,34.12448320000,-117.299120000000
543,34.10843658450,-117.291603088000
544,34.10187500000,-117.254114700000
545,34.11093510000,-117.318083000000
546,36.98514175000,-122.030281000000
547,36.91482544000,-121.759071000000
548,36.90910990000,-121.753636100000
549,36.89725113000,-121.739913000000
550,37.11786600000,-121.642550000000
551,37.08356857000,-121.608398000000
552,37.00161500000,-121.558760000000
553,37.27316000000,-121.880180000000
554,36.67267783000,-121.774718000000
555,37.31610107000,-121.944900000000
556,37.31686900000,-121.874507000000
557,37.33189011000,-121.881156000000
558,37.33629227000,-121.904129000000
559,37.33684480000,-121.904130000000
560,37.33768463000,-121.888870000000
561,37.34038162000,-121.892181000000
562,37.34363174000,-121.888702000000
563,37.34440994000,-121.892585000000
564,36.67773720000,-121.655500000000
565,36.67838030000,-121.652003000000
566,36.61492170000,-121.822098000000
567,37.35990524292,-121.904129028320
568,37.35996628000,-121.900749000000
569,37.36072922000,-121.900474000000
570,40.87096405029,-124.088500976563
571,40.80363464355,-124.170433044434
572,40.80329132080,-124.170349121094
573,40.79852294922,-124.164382934570
574,35.25608750000,-120.672026830000
575,34.96424484000,-120.433525000000
576,34.94317500000,-120.441013000000
577,38.93613089000,-121.104350000000
578,38.62424860000,-121.267688000000
579,39.23992850000,-121.033126000000
580,38.61743120000,-121.384416200000
581,38.59944916000,-121.432235000000
582,38.53497990000,-121.453550000000
583,35.37537766000,-118.991493000000
584,35.37307739000,-118.978775000000
585,35.40538990000,-119.025191000000
586,35.41248600000,-119.036611000000
587,33.42697144000,-117.611991000000
588,33.42444611000,-117.610137000000
589,33.75879930000,-116.970934000000
590,33.74332000000,-116.979740000000
591,34.06127166748,-117.168823242188
592,34.06376266000,-117.181083000000
593,34.89635890000,-117.027930000000
594,34.89579570000,-117.017282600000
595,38.28358100000,-122.279626000000
596,38.29469299000,-122.286911000000
597,33.98720100000,-117.353542000000
598,33.98261800000,-117.362149000000
599,33.62773600000,-117.328867000000
600,33.52869200000,-117.159450000000
601,33.52701880000,-117.172278000000
602,37.25603103638,-122.378158569336
603,38.22649580000,-122.619948600000
604,33.92549580000,-117.449540000000
605,38.25664520000,-122.787818000000
606,38.44720900000,-122.726838000000
607,38.43903850000,-122.721525600000
608,38.44056702000,-122.719764000000
609,38.44097500000,-122.719111000000
610,38.42773819000,-122.709350000000
611,38.47559356689,-122.737442016602
612,38.43997540000,-122.710764000000
613,38.44610595703,-122.709419250490
614,38.48102951000,-122.729431000000
615,38.43443100000,-122.691998000000
616,32.67142486572,-115.488716125488
617,32.66979217529,-115.483703613281
618,34.64369965000,-120.427047000000
619,34.20383550000,-119.175018000000
620,34.19586182000,-119.175369000000
621,34.27804530000,-119.292497500000
622,34.27883530000,-119.294982000000
623,34.29420852661,-119.296188354492
624,33.24562220000,-117.309189000000
625,33.19500732422,-117.356529235840
626,33.13982990000,-117.268090000000
627,33.21051407000,-117.233650000000
628,36.84612670000,-121.404518400000
629,36.87345930000,-121.402230000000
630,34.41899490356,-119.676712036133
631,34.41914400000,-119.676986000000
632,34.41896400000,-119.684315000000
633,34.42289100000,-119.691286000000
634,34.41526031494,-119.696449279785
635,34.42160240000,-119.698259000000
636,33.72272200000,-116.379410000000
637,33.69172668457,-116.407585144043
638,33.71035385000,-116.204498000000
639,33.70446370000,-116.198470000000
640,38.80702209000,-123.016311000000
641,37.63776398000,-120.972511000000
642,37.63375854000,-120.993591000000
643,37.63847351000,-120.987243000000
644,37.63946490000,-120.993290000000
645,37.63653564000,-121.000267000000
646,37.65402222000,-121.041824000000
647,37.49528121948,-120.846717834470
648,37.49245452881,-120.840675354004
649,37.46598434000,-121.128227000000
650,37.94696426000,-121.297874000000
651,39.72350311000,-121.830276000000
652,39.72030640000,-121.809280000000
653,39.75384970000,-121.628656000000
654,39.49141650000,-121.551205000000
655,39.49141650000,-121.551205000000
656,36.75336838000,-119.804367000000
657,36.74475860596,-119.801765441895
658,36.72465896606,-119.786247253418
659,36.72513961792,-119.788612365723
660,36.72509000000,-119.789520000000
661,36.54539108276,-119.393981933594
662,38.59525681000,-121.497581000000
663,38.57944107056,-121.490852355960
664,38.59001970000,-121.485566000000
665,38.58600530000,-121.483790000000
666,38.59104000000,-121.482250000000
667,36.07978439331,-119.019134521484
668,36.33577347000,-119.287330000000
669,36.32484100000,-119.656959000000
670,36.32483700000,-119.657145000000
671,36.20610427856,-119.349205017090
672,39.13566383000,-121.628057330000
673,39.44572448730,-123.805290222168
674,34.69828796000,-118.144668000000
675,34.70307000000,-118.154110000000
676,34.70286179000,-118.137611000000
677,34.67239000000,-118.127540000000
678,35.62133407593,-117.669540405273
679,39.17418289000,-119.766288000000
680,39.45990372000,-119.780845000000
681,39.52455521000,-119.811645000000
682,39.53072738647,-119.810745239258
683,39.53080750000,-119.807258000000
684,39.52342690000,-119.794070000000
685,39.52752686000,-119.799751000000
686,39.53863906860,-119.793739318848
687,39.54000091553,-119.750000000000
688,41.73076629639,-122.638923645020
689,44.63226660000,-123.096410000000
690,44.54032135010,-122.908935546875
691,44.94206960000,-123.054980000000
692,44.94319980000,-123.039570000000
693,44.95871810000,-123.034522000000
694,44.96767000000,-122.961330000000
695,42.33108139000,-122.880195000000
696,42.33562469000,-122.875991000000
697,42.33561325073,-122.877685546875
698,42.34870529175,-122.888473510742
699,43.37846755981,-124.220176696777
700,43.38241577148,-124.222320556641
701,43.38241577148,-124.222320556641
702,44.06999969482,-121.300003051758
703,44.08792495728,-121.307250976563
704,45.06163788000,-122.803154000000
705,43.03205871582,-123.281661987305
706,43.21006774902,-123.342483520508
707,44.03791809082,-123.089485168457
708,44.04758072000,-123.119766000000
709,44.05867004000,-123.116050000000
710,44.06386566162,-123.132301330566
711,44.06628036499,-123.139381408691
712,44.06634521484,-123.139442443848
713,44.07197952271,-123.172630310059
714,42.44083405000,-123.333129000000
715,42.22557449341,-121.779258728027
716,44.92866897583,-124.015151977539
717,44.62875747681,-124.062576293945
718,44.30080795288,-120.838844299316
719,45.67424290000,-118.782065000000
720,36.05236000000,-114.968500000000
721,36.09958440000,-115.142790000000
722,36.15370178223,-115.094551086426
723,36.14384460449,-115.142189025879
724,36.16401672000,-115.138633000000
725,36.18558050000,-115.134581330000
726,36.18614195981,-115.134105712870
727,36.17740249634,-115.147743225098
728,36.18812180000,-115.136756000000
729,36.18820953000,-115.140045000000
730,36.18820953000,-115.140045000000
731,36.15874100000,-115.180633000000
732,36.19207001000,-115.209632000000
733,36.16572600000,-115.252093000000
734,31.33826280000,-110.936890000000
735,33.42343100000,-111.702500000000
736,33.30655890000,-111.682798000000
737,33.42204660000,-111.828097600000
738,33.43081665000,-111.838127000000
739,33.45830536000,-111.839065000000
740,33.41544460000,-111.880450000000
741,33.41613500000,-111.880527000000
742,33.41497000000,-111.881240000000
743,33.48372100000,-111.919894000000
744,31.63822746000,-110.337471000000
745,31.41461130000,-109.898990000000
746,31.40880013000,-109.904701000000
747,31.35627937000,-109.527931000000
748,31.55458010000,-110.274273900000
749,31.55936432000,-110.291458000000
750,34.73918915000,-112.009880000000
751,34.74421310000,-112.023048000000
752,33.57567596000,-112.065033000000
753,33.57564500000,-112.086566000000
754,33.57512700000,-112.086637000000
755,33.53843689000,-112.073967000000
756,33.49716187000,-112.062080000000
757,33.51333237000,-112.108604000000
758,33.49048233000,-112.127677000000
759,33.45143890000,-112.009689000000
760,33.45115790000,-112.024014100000
761,33.45115790000,-112.024014100000
762,33.46325302000,-112.097091000000
763,33.44676250000,-112.086136000000
764,33.44534200000,-112.086532000000
765,33.44573310000,-112.088154200000
766,33.44546000000,-112.088292000000
767,33.44478840000,-112.088580000000
768,33.44478840000,-112.088587000000
769,33.44499969000,-112.091842000000
770,33.43116379000,-112.067062000000
771,33.43451691000,-112.095825000000
772,32.26582000000,-110.962810000000
773,32.26205826000,-110.965583000000
774,32.25386900000,-110.909050000000
775,32.26069680000,-110.982940000000
776,32.24094009000,-110.934349000000
777,32.23755000000,-110.910760000000
778,32.23473600000,-110.977470000000
779,32.21324158000,-110.968658000000
780,32.21313000000,-110.968800000000
781,32.20084100000,-110.973360000000
782,32.18531418000,-110.966705000000
783,35.20241690000,-111.618627000000
784,35.19507217000,-111.648933000000
785,35.21337260000,-111.613090000000
786,35.21617126000,-111.587898000000
787,34.92362976000,-110.136413000000
788,35.22482640000,-114.032950000000
789,35.22228622000,-114.010368000000
790,34.91999817000,-114.129997000000
791,34.55142212000,-112.474624000000
792,34.54602432000,-112.457695000000
793,34.53406143000,-112.470596000000
794,32.83000183000,-109.709999000000
795,34.55162811000,-109.663932000000
796,32.71061230000,-114.616231600000
797,32.66994095000,-114.614097000000
798,32.70140076000,-114.649200000000
799,40.69743000000,-111.920590000000
800,40.74356079102,-111.888114929199
801,40.61876480000,-111.959809000000
802,40.74731445000,-111.890922000000
803,40.75952148438,-111.888229370117
804,40.75521850586,-111.899864196777
805,40.75628662109,-111.902587890625
806,40.75210953000,-111.914588000000
807,40.22248077000,-111.651954000000
808,37.67878980000,-113.061791000000
809,37.69306180000,-113.065348000000
810,41.21492767334,-111.979179382324
811,41.21502000000,-111.967580000000
812,41.20317290000,-111.982890000000
813,37.10777000000,-113.576100000000
814,37.12465400000,-113.610803000000
815,40.45544800000,-109.531190000000
816,44.35153579712,-106.698997497559
817,42.83887481689,-106.305969238281
818,42.85173797607,-106.318252563477
819,41.14334106445,-104.813697814941
820,41.14598083496,-104.789756774902
821,41.13874435425,-104.810729980469
